datetime,kWh,code_kWh,temperature,code_temperature,date,hour,month,week
2019-01-16T01:00:00Z,4.78,R,-9,R,2019-01-16,1,2019-01-01,2019-01-13
2019-01-16T00:00:00Z,4.44,R,-10,R,2019-01-16,0,2019-01-01,2019-01-13
2019-01-15T23:00:00Z,5.19,R,-10,R,2019-01-15,23,2019-01-01,2019-01-13
2019-01-15T22:00:00Z,5.85,R,-10,R,2019-01-15,22,2019-01-01,2019-01-13
2019-01-15T21:00:00Z,5.08,R,-11,R,2019-01-15,21,2019-01-01,2019-01-13
2019-01-15T20:00:00Z,4.99,R,-12,R,2019-01-15,20,2019-01-01,2019-01-13
2019-01-15T19:00:00Z,5.17,R,-12,R,2019-01-15,19,2019-01-01,2019-01-13
2019-01-15T18:00:00Z,5.4,R,-10,R,2019-01-15,18,2019-01-01,2019-01-13
2019-01-15T17:00:00Z,6.6,R,-9,R,2019-01-15,17,2019-01-01,2019-01-13
2019-01-15T16:00:00Z,5.28,R,-8,R,2019-01-15,16,2019-01-01,2019-01-13
2019-01-15T15:00:00Z,3.65,R,-8,R,2019-01-15,15,2019-01-01,2019-01-13
2019-01-15T14:00:00Z,2.65,R,-7,R,2019-01-15,14,2019-01-01,2019-01-13
2019-01-15T13:00:00Z,4.15,R,-7,R,2019-01-15,13,2019-01-01,2019-01-13
2019-01-15T12:00:00Z,3.5,R,-8,R,2019-01-15,12,2019-01-01,2019-01-13
2019-01-15T11:00:00Z,4.26,R,-8,R,2019-01-15,11,2019-01-01,2019-01-13
2019-01-15T10:00:00Z,4.96,R,-10,R,2019-01-15,10,2019-01-01,2019-01-13
2019-01-15T09:00:00Z,6.71,R,-11,R,2019-01-15,9,2019-01-01,2019-01-13
2019-01-15T08:00:00Z,5.46,R,-12,R,2019-01-15,8,2019-01-01,2019-01-13
2019-01-15T07:00:00Z,6.13,R,-12,R,2019-01-15,7,2019-01-01,2019-01-13
2019-01-15T06:00:00Z,5.16,R,-13,R,2019-01-15,6,2019-01-01,2019-01-13
2019-01-15T05:00:00Z,4.83,R,-12,R,2019-01-15,5,2019-01-01,2019-01-13
2019-01-15T04:00:00Z,6.01,R,-12,R,2019-01-15,4,2019-01-01,2019-01-13
2019-01-15T03:00:00Z,4.84,R,-12,R,2019-01-15,3,2019-01-01,2019-01-13
2019-01-15T02:00:00Z,5.19,R,-12,R,2019-01-15,2,2019-01-01,2019-01-13
2019-01-15T01:00:00Z,6.06,R,-12,R,2019-01-15,1,2019-01-01,2019-01-13
2019-01-15T00:00:00Z,5.09,R,-12,R,2019-01-15,0,2019-01-01,2019-01-13
2019-01-14T23:00:00Z,5.45,R,-12,R,2019-01-14,23,2019-01-01,2019-01-13
2019-01-14T22:00:00Z,4.53,R,-12,R,2019-01-14,22,2019-01-01,2019-01-13
2019-01-14T21:00:00Z,5.47,R,-12,R,2019-01-14,21,2019-01-01,2019-01-13
2019-01-14T20:00:00Z,6.34,R,-12,R,2019-01-14,20,2019-01-01,2019-01-13
2019-01-14T19:00:00Z,5.89,R,-12,R,2019-01-14,19,2019-01-01,2019-01-13
2019-01-14T18:00:00Z,9.35,R,-12,R,2019-01-14,18,2019-01-01,2019-01-13
2019-01-14T17:00:00Z,6.62,R,-12,R,2019-01-14,17,2019-01-01,2019-01-13
2019-01-14T16:00:00Z,6.27,R,-13,R,2019-01-14,16,2019-01-01,2019-01-13
2019-01-14T15:00:00Z,5.5,R,-13,R,2019-01-14,15,2019-01-01,2019-01-13
2019-01-14T14:00:00Z,5.31,R,-12,R,2019-01-14,14,2019-01-01,2019-01-13
2019-01-14T13:00:00Z,4.18,R,-12,R,2019-01-14,13,2019-01-01,2019-01-13
2019-01-14T12:00:00Z,4.95,R,-13,R,2019-01-14,12,2019-01-01,2019-01-13
2019-01-14T11:00:00Z,5.03,R,-14,R,2019-01-14,11,2019-01-01,2019-01-13
2019-01-14T10:00:00Z,7.16,R,-15,R,2019-01-14,10,2019-01-01,2019-01-13
2019-01-14T09:00:00Z,7.85,R,-17,R,2019-01-14,9,2019-01-01,2019-01-13
2019-01-14T08:00:00Z,8.89,R,-18,R,2019-01-14,8,2019-01-01,2019-01-13
2019-01-14T07:00:00Z,9.25,R,-19,R,2019-01-14,7,2019-01-01,2019-01-13
2019-01-14T06:00:00Z,7.03,R,-19,R,2019-01-14,6,2019-01-01,2019-01-13
2019-01-14T05:00:00Z,7.74,R,-19,R,2019-01-14,5,2019-01-01,2019-01-13
2019-01-14T04:00:00Z,5.9,R,-19,R,2019-01-14,4,2019-01-01,2019-01-13
2019-01-14T03:00:00Z,6.64,R,-20,R,2019-01-14,3,2019-01-01,2019-01-13
2019-01-14T02:00:00Z,6,R,-20,R,2019-01-14,2,2019-01-01,2019-01-13
2019-01-14T01:00:00Z,7.01,R,-19,R,2019-01-14,1,2019-01-01,2019-01-13
2019-01-14T00:00:00Z,6.11,R,-20,R,2019-01-14,0,2019-01-01,2019-01-13
2019-01-13T23:00:00Z,7.19,R,-18,R,2019-01-13,23,2019-01-01,2019-01-13
2019-01-13T22:00:00Z,9.32,R,-18,R,2019-01-13,22,2019-01-01,2019-01-13
2019-01-13T21:00:00Z,5.55,R,-18,R,2019-01-13,21,2019-01-01,2019-01-13
2019-01-13T20:00:00Z,5.91,R,-17,R,2019-01-13,20,2019-01-01,2019-01-13
2019-01-13T19:00:00Z,8.4,R,-17,R,2019-01-13,19,2019-01-01,2019-01-13
2019-01-13T18:00:00Z,8.94,R,-16,R,2019-01-13,18,2019-01-01,2019-01-13
2019-01-13T17:00:00Z,11.52,R,-15,R,2019-01-13,17,2019-01-01,2019-01-13
2019-01-13T16:00:00Z,6.38,R,-14,R,2019-01-13,16,2019-01-01,2019-01-13
2019-01-13T15:00:00Z,4.47,R,-12,R,2019-01-13,15,2019-01-01,2019-01-13
2019-01-13T14:00:00Z,3.82,R,-11,R,2019-01-13,14,2019-01-01,2019-01-13
2019-01-13T13:00:00Z,4.53,R,-11,R,2019-01-13,13,2019-01-01,2019-01-13
2019-01-13T12:00:00Z,4.47,R,-11,R,2019-01-13,12,2019-01-01,2019-01-13
2019-01-13T11:00:00Z,5.71,R,-11,R,2019-01-13,11,2019-01-01,2019-01-13
2019-01-13T10:00:00Z,6.46,R,-12,R,2019-01-13,10,2019-01-01,2019-01-13
2019-01-13T09:00:00Z,7.6,R,-15,R,2019-01-13,9,2019-01-01,2019-01-13
2019-01-13T08:00:00Z,5.41,R,-18,R,2019-01-13,8,2019-01-01,2019-01-13
2019-01-13T07:00:00Z,6.91,R,-18,R,2019-01-13,7,2019-01-01,2019-01-13
2019-01-13T06:00:00Z,7.9,R,-20,R,2019-01-13,6,2019-01-01,2019-01-13
2019-01-13T05:00:00Z,7.55,R,-21,R,2019-01-13,5,2019-01-01,2019-01-13
2019-01-13T04:00:00Z,7.97,R,-20,R,2019-01-13,4,2019-01-01,2019-01-13
2019-01-13T03:00:00Z,8.09,R,-20,R,2019-01-13,3,2019-01-01,2019-01-13
2019-01-13T02:00:00Z,8.07,R,-20,R,2019-01-13,2,2019-01-01,2019-01-13
2019-01-13T01:00:00Z,8.51,R,-20,R,2019-01-13,1,2019-01-01,2019-01-13
2019-01-13T00:00:00Z,7.92,R,-20,R,2019-01-13,0,2019-01-01,2019-01-13
2019-01-12T23:00:00Z,8.55,R,-20,R,2019-01-12,23,2019-01-01,2019-01-06
2019-01-12T22:00:00Z,9.2,R,-20,R,2019-01-12,22,2019-01-01,2019-01-06
2019-01-12T21:00:00Z,11.34,R,-19,R,2019-01-12,21,2019-01-01,2019-01-06
2019-01-12T20:00:00Z,9.78,R,-18,R,2019-01-12,20,2019-01-01,2019-01-06
2019-01-12T19:00:00Z,12.18,R,-17,R,2019-01-12,19,2019-01-01,2019-01-06
2019-01-12T18:00:00Z,6.91,R,-17,R,2019-01-12,18,2019-01-01,2019-01-06
2019-01-12T17:00:00Z,6.32,R,-16,R,2019-01-12,17,2019-01-01,2019-01-06
2019-01-12T16:00:00Z,5.95,R,-16,R,2019-01-12,16,2019-01-01,2019-01-06
2019-01-12T15:00:00Z,5.51,R,-15,R,2019-01-12,15,2019-01-01,2019-01-06
2019-01-12T14:00:00Z,6.01,R,-14,R,2019-01-12,14,2019-01-01,2019-01-06
2019-01-12T13:00:00Z,5.42,R,-15,R,2019-01-12,13,2019-01-01,2019-01-06
2019-01-12T12:00:00Z,7.3,R,-15,R,2019-01-12,12,2019-01-01,2019-01-06
2019-01-12T11:00:00Z,8.1,R,-16,R,2019-01-12,11,2019-01-01,2019-01-06
2019-01-12T10:00:00Z,10.96,R,-17,R,2019-01-12,10,2019-01-01,2019-01-06
2019-01-12T09:00:00Z,8,R,-18,R,2019-01-12,9,2019-01-01,2019-01-06
2019-01-12T08:00:00Z,8.15,R,-20,R,2019-01-12,8,2019-01-01,2019-01-06
2019-01-12T07:00:00Z,7.91,R,-20,R,2019-01-12,7,2019-01-01,2019-01-06
2019-01-12T06:00:00Z,7.69,R,-21,R,2019-01-12,6,2019-01-01,2019-01-06
2019-01-12T05:00:00Z,8.02,R,-20,R,2019-01-12,5,2019-01-01,2019-01-06
2019-01-12T04:00:00Z,7.3,R,-20,R,2019-01-12,4,2019-01-01,2019-01-06
2019-01-12T03:00:00Z,8.14,R,-19,R,2019-01-12,3,2019-01-01,2019-01-06
2019-01-12T02:00:00Z,7.68,R,-19,R,2019-01-12,2,2019-01-01,2019-01-06
2019-01-12T01:00:00Z,7.25,R,-19,R,2019-01-12,1,2019-01-01,2019-01-06
2019-01-12T00:00:00Z,8.34,R,-18,R,2019-01-12,0,2019-01-01,2019-01-06
2019-01-11T23:00:00Z,8.19,R,-18,R,2019-01-11,23,2019-01-01,2019-01-06
2019-01-11T22:00:00Z,7.88,R,-17,R,2019-01-11,22,2019-01-01,2019-01-06
2019-01-11T21:00:00Z,6.48,R,-17,R,2019-01-11,21,2019-01-01,2019-01-06
2019-01-11T20:00:00Z,6.6,R,-17,R,2019-01-11,20,2019-01-01,2019-01-06
2019-01-11T19:00:00Z,6.5,R,-16,R,2019-01-11,19,2019-01-01,2019-01-06
2019-01-11T18:00:00Z,6.72,R,-15,R,2019-01-11,18,2019-01-01,2019-01-06
2019-01-11T17:00:00Z,7.94,R,-15,R,2019-01-11,17,2019-01-01,2019-01-06
2019-01-11T16:00:00Z,6.38,R,-15,R,2019-01-11,16,2019-01-01,2019-01-06
2019-01-11T15:00:00Z,4.96,R,-15,R,2019-01-11,15,2019-01-01,2019-01-06
2019-01-11T14:00:00Z,7.3,R,-15,R,2019-01-11,14,2019-01-01,2019-01-06
2019-01-11T13:00:00Z,6.14,R,-15,R,2019-01-11,13,2019-01-01,2019-01-06
2019-01-11T12:00:00Z,5.33,R,-16,R,2019-01-11,12,2019-01-01,2019-01-06
2019-01-11T11:00:00Z,5.94,R,-16,R,2019-01-11,11,2019-01-01,2019-01-06
2019-01-11T10:00:00Z,6.99,R,-17,R,2019-01-11,10,2019-01-01,2019-01-06
2019-01-11T09:00:00Z,9.22,R,-18,R,2019-01-11,9,2019-01-01,2019-01-06
2019-01-11T08:00:00Z,7.1,R,-18,R,2019-01-11,8,2019-01-01,2019-01-06
2019-01-11T07:00:00Z,6.54,R,-18,R,2019-01-11,7,2019-01-01,2019-01-06
2019-01-11T06:00:00Z,7.74,R,-17,R,2019-01-11,6,2019-01-01,2019-01-06
2019-01-11T05:00:00Z,5.69,R,-16,R,2019-01-11,5,2019-01-01,2019-01-06
2019-01-11T04:00:00Z,4.74,R,-16,R,2019-01-11,4,2019-01-01,2019-01-06
2019-01-11T03:00:00Z,4.8,R,-16,R,2019-01-11,3,2019-01-01,2019-01-06
2019-01-11T02:00:00Z,5.41,R,-15,R,2019-01-11,2,2019-01-01,2019-01-06
2019-01-11T01:00:00Z,4.66,R,-14,R,2019-01-11,1,2019-01-01,2019-01-06
2019-01-11T00:00:00Z,4.33,R,-13,R,2019-01-11,0,2019-01-01,2019-01-06
2019-01-10T23:00:00Z,3.89,R,-12,R,2019-01-10,23,2019-01-01,2019-01-06
2019-01-10T22:00:00Z,4.63,R,-11,R,2019-01-10,22,2019-01-01,2019-01-06
2019-01-10T21:00:00Z,3.69,R,-11,R,2019-01-10,21,2019-01-01,2019-01-06
2019-01-10T20:00:00Z,3.71,R,-10,R,2019-01-10,20,2019-01-01,2019-01-06
2019-01-10T19:00:00Z,3.57,R,-9,R,2019-01-10,19,2019-01-01,2019-01-06
2019-01-10T18:00:00Z,7.93,R,-8,R,2019-01-10,18,2019-01-01,2019-01-06
2019-01-10T17:00:00Z,4.91,R,-7,R,2019-01-10,17,2019-01-01,2019-01-06
2019-01-10T16:00:00Z,4.95,R,-6,R,2019-01-10,16,2019-01-01,2019-01-06
2019-01-10T15:00:00Z,3.94,R,-4,R,2019-01-10,15,2019-01-01,2019-01-06
2019-01-10T14:00:00Z,3.43,R,-3,R,2019-01-10,14,2019-01-01,2019-01-06
2019-01-10T13:00:00Z,3.03,R,-2,R,2019-01-10,13,2019-01-01,2019-01-06
2019-01-10T12:00:00Z,3.38,R,-1,R,2019-01-10,12,2019-01-01,2019-01-06
2019-01-10T11:00:00Z,3.22,R,-1,R,2019-01-10,11,2019-01-01,2019-01-06
2019-01-10T10:00:00Z,3.12,R,-2,R,2019-01-10,10,2019-01-01,2019-01-06
2019-01-10T09:00:00Z,5.9,R,-4,R,2019-01-10,9,2019-01-01,2019-01-06
2019-01-10T08:00:00Z,4.58,R,-5,R,2019-01-10,8,2019-01-01,2019-01-06
2019-01-10T07:00:00Z,6.25,R,-5,R,2019-01-10,7,2019-01-01,2019-01-06
2019-01-10T06:00:00Z,5.44,R,-5,R,2019-01-10,6,2019-01-01,2019-01-06
2019-01-10T05:00:00Z,3.18,R,-4,R,2019-01-10,5,2019-01-01,2019-01-06
2019-01-10T04:00:00Z,3.59,R,-4,R,2019-01-10,4,2019-01-01,2019-01-06
2019-01-10T03:00:00Z,3.99,R,-4,R,2019-01-10,3,2019-01-01,2019-01-06
2019-01-10T02:00:00Z,3.68,R,-4,R,2019-01-10,2,2019-01-01,2019-01-06
2019-01-10T01:00:00Z,3.14,R,-3,R,2019-01-10,1,2019-01-01,2019-01-06
2019-01-10T00:00:00Z,3.73,R,-3,R,2019-01-10,0,2019-01-01,2019-01-06
2019-01-09T23:00:00Z,3.98,R,-2,R,2019-01-09,23,2019-01-01,2019-01-06
2019-01-09T22:00:00Z,3.8,R,-3,R,2019-01-09,22,2019-01-01,2019-01-06
2019-01-09T21:00:00Z,3.24,R,-2,R,2019-01-09,21,2019-01-01,2019-01-06
2019-01-09T20:00:00Z,3.61,R,-3,R,2019-01-09,20,2019-01-01,2019-01-06
2019-01-09T19:00:00Z,5.43,R,-2,R,2019-01-09,19,2019-01-01,2019-01-06
2019-01-09T18:00:00Z,7.01,R,-2,R,2019-01-09,18,2019-01-01,2019-01-06
2019-01-09T17:00:00Z,5.52,R,-2,R,2019-01-09,17,2019-01-01,2019-01-06
2019-01-09T16:00:00Z,4.15,R,-2,R,2019-01-09,16,2019-01-01,2019-01-06
2019-01-09T15:00:00Z,4.41,R,-2,R,2019-01-09,15,2019-01-01,2019-01-06
2019-01-09T14:00:00Z,4.18,R,-2,R,2019-01-09,14,2019-01-01,2019-01-06
2019-01-09T13:00:00Z,4.61,R,-1,R,2019-01-09,13,2019-01-01,2019-01-06
2019-01-09T12:00:00Z,4.77,R,-1,R,2019-01-09,12,2019-01-01,2019-01-06
2019-01-09T11:00:00Z,4.79,R,-1,R,2019-01-09,11,2019-01-01,2019-01-06
2019-01-09T10:00:00Z,4.66,R,-2,R,2019-01-09,10,2019-01-01,2019-01-06
2019-01-09T09:00:00Z,4.86,R,-2,R,2019-01-09,9,2019-01-01,2019-01-06
2019-01-09T08:00:00Z,5.61,R,-2,R,2019-01-09,8,2019-01-01,2019-01-06
2019-01-09T07:00:00Z,9.33,R,-2,R,2019-01-09,7,2019-01-01,2019-01-06
2019-01-09T06:00:00Z,4.59,R,-2,R,2019-01-09,6,2019-01-01,2019-01-06
2019-01-09T05:00:00Z,4.43,R,-2,R,2019-01-09,5,2019-01-01,2019-01-06
2019-01-09T04:00:00Z,4.69,R,-1,R,2019-01-09,4,2019-01-01,2019-01-06
2019-01-09T03:00:00Z,6.04,R,-2,R,2019-01-09,3,2019-01-01,2019-01-06
2019-01-09T02:00:00Z,4.77,R,-2,R,2019-01-09,2,2019-01-01,2019-01-06
2019-01-09T01:00:00Z,4.29,R,-2,R,2019-01-09,1,2019-01-01,2019-01-06
2019-01-09T00:00:00Z,4.23,R,-3,R,2019-01-09,0,2019-01-01,2019-01-06
2019-01-08T23:00:00Z,3.87,R,-3,R,2019-01-08,23,2019-01-01,2019-01-06
2019-01-08T22:00:00Z,4.01,R,-4,R,2019-01-08,22,2019-01-01,2019-01-06
2019-01-08T21:00:00Z,5.21,R,-4,R,2019-01-08,21,2019-01-01,2019-01-06
2019-01-08T20:00:00Z,5.16,R,-4,R,2019-01-08,20,2019-01-01,2019-01-06
2019-01-08T19:00:00Z,4.85,R,-5,R,2019-01-08,19,2019-01-01,2019-01-06
2019-01-08T18:00:00Z,7.23,R,-5,R,2019-01-08,18,2019-01-01,2019-01-06
2019-01-08T17:00:00Z,5.03,R,-5,R,2019-01-08,17,2019-01-01,2019-01-06
2019-01-08T16:00:00Z,4.57,R,-6,R,2019-01-08,16,2019-01-01,2019-01-06
2019-01-08T15:00:00Z,5.9,R,-6,R,2019-01-08,15,2019-01-01,2019-01-06
2019-01-08T14:00:00Z,4.52,R,-6,R,2019-01-08,14,2019-01-01,2019-01-06
2019-01-08T13:00:00Z,4.65,R,-6,R,2019-01-08,13,2019-01-01,2019-01-06
2019-01-08T12:00:00Z,5.17,R,-7,R,2019-01-08,12,2019-01-01,2019-01-06
2019-01-08T11:00:00Z,4.72,R,-7,R,2019-01-08,11,2019-01-01,2019-01-06
2019-01-08T10:00:00Z,5.84,R,-8,R,2019-01-08,10,2019-01-01,2019-01-06
2019-01-08T09:00:00Z,6.5,R,-8,R,2019-01-08,9,2019-01-01,2019-01-06
2019-01-08T08:00:00Z,5.19,R,-9,R,2019-01-08,8,2019-01-01,2019-01-06
2019-01-08T07:00:00Z,5.9,R,-9,R,2019-01-08,7,2019-01-01,2019-01-06
2019-01-08T06:00:00Z,5.23,R,-9,R,2019-01-08,6,2019-01-01,2019-01-06
2019-01-08T05:00:00Z,5.28,R,-10,R,2019-01-08,5,2019-01-01,2019-01-06
2019-01-08T04:00:00Z,4.56,R,-10,R,2019-01-08,4,2019-01-01,2019-01-06
2019-01-08T03:00:00Z,5.24,R,-10,R,2019-01-08,3,2019-01-01,2019-01-06
2019-01-08T02:00:00Z,4.81,R,-10,R,2019-01-08,2,2019-01-01,2019-01-06
2019-01-08T01:00:00Z,5.01,R,-10,R,2019-01-08,1,2019-01-01,2019-01-06
2019-01-08T00:00:00Z,5.16,R,-10,R,2019-01-08,0,2019-01-01,2019-01-06
2019-01-07T23:00:00Z,5.91,R,-13,R,2019-01-07,23,2019-01-01,2019-01-06
2019-01-07T22:00:00Z,5.7,R,-13,R,2019-01-07,22,2019-01-01,2019-01-06
2019-01-07T21:00:00Z,4.88,R,-13,R,2019-01-07,21,2019-01-01,2019-01-06
2019-01-07T20:00:00Z,5.26,R,-14,R,2019-01-07,20,2019-01-01,2019-01-06
2019-01-07T19:00:00Z,5.3,R,-16,R,2019-01-07,19,2019-01-01,2019-01-06
2019-01-07T18:00:00Z,6.13,R,-17,R,2019-01-07,18,2019-01-01,2019-01-06
2019-01-07T17:00:00Z,7.3,R,-16,R,2019-01-07,17,2019-01-01,2019-01-06
2019-01-07T16:00:00Z,4.84,R,-15,R,2019-01-07,16,2019-01-01,2019-01-06
2019-01-07T15:00:00Z,4.2,R,-14,R,2019-01-07,15,2019-01-01,2019-01-06
2019-01-07T14:00:00Z,3.97,R,-14,R,2019-01-07,14,2019-01-01,2019-01-06
2019-01-07T13:00:00Z,4.57,R,-14,R,2019-01-07,13,2019-01-01,2019-01-06
2019-01-07T12:00:00Z,4.14,R,-13,R,2019-01-07,12,2019-01-01,2019-01-06
2019-01-07T11:00:00Z,4.36,R,-14,R,2019-01-07,11,2019-01-01,2019-01-06
2019-01-07T10:00:00Z,4.9,R,-15,R,2019-01-07,10,2019-01-01,2019-01-06
2019-01-07T09:00:00Z,7.09,R,-17,R,2019-01-07,9,2019-01-01,2019-01-06
2019-01-07T08:00:00Z,7.93,R,-17,R,2019-01-07,8,2019-01-01,2019-01-06
2019-01-07T07:00:00Z,7.87,R,-16,R,2019-01-07,7,2019-01-01,2019-01-06
2019-01-07T06:00:00Z,6.02,R,-18,R,2019-01-07,6,2019-01-01,2019-01-06
2019-01-07T05:00:00Z,6.21,R,-19,R,2019-01-07,5,2019-01-01,2019-01-06
2019-01-07T04:00:00Z,6.24,R,-19,R,2019-01-07,4,2019-01-01,2019-01-06
2019-01-07T03:00:00Z,5.69,R,-18,R,2019-01-07,3,2019-01-01,2019-01-06
2019-01-07T02:00:00Z,4.87,R,-18,R,2019-01-07,2,2019-01-01,2019-01-06
2019-01-07T01:00:00Z,5.07,R,-19,R,2019-01-07,1,2019-01-01,2019-01-06
2019-01-07T00:00:00Z,5.39,R,-15,R,2019-01-07,0,2019-01-01,2019-01-06
2019-01-06T23:00:00Z,4.6,R,-14,R,2019-01-06,23,2019-01-01,2019-01-06
2019-01-06T22:00:00Z,4.97,R,-13,R,2019-01-06,22,2019-01-01,2019-01-06
2019-01-06T21:00:00Z,4.27,R,-12,R,2019-01-06,21,2019-01-01,2019-01-06
2019-01-06T20:00:00Z,4.87,R,-11,R,2019-01-06,20,2019-01-01,2019-01-06
2019-01-06T19:00:00Z,5.58,R,-10,R,2019-01-06,19,2019-01-01,2019-01-06
2019-01-06T18:00:00Z,9.69,R,-9,R,2019-01-06,18,2019-01-01,2019-01-06
2019-01-06T17:00:00Z,6.91,R,-9,R,2019-01-06,17,2019-01-01,2019-01-06
2019-01-06T16:00:00Z,5.9,R,-8,R,2019-01-06,16,2019-01-01,2019-01-06
2019-01-06T15:00:00Z,4.16,R,-8,R,2019-01-06,15,2019-01-01,2019-01-06
2019-01-06T14:00:00Z,4.41,R,-8,R,2019-01-06,14,2019-01-01,2019-01-06
2019-01-06T13:00:00Z,3.26,R,-7,R,2019-01-06,13,2019-01-01,2019-01-06
2019-01-06T12:00:00Z,3.35,R,-7,R,2019-01-06,12,2019-01-01,2019-01-06
2019-01-06T11:00:00Z,4.08,R,-5,R,2019-01-06,11,2019-01-01,2019-01-06
2019-01-06T10:00:00Z,6.22,R,-3,R,2019-01-06,10,2019-01-01,2019-01-06
2019-01-06T09:00:00Z,8.63,R,-3,R,2019-01-06,9,2019-01-01,2019-01-06
2019-01-06T08:00:00Z,6.42,R,-2,R,2019-01-06,8,2019-01-01,2019-01-06
2019-01-06T07:00:00Z,3.74,R,-2,R,2019-01-06,7,2019-01-01,2019-01-06
2019-01-06T06:00:00Z,3.7,R,-1,R,2019-01-06,6,2019-01-01,2019-01-06
2019-01-06T05:00:00Z,3.66,R,-1,R,2019-01-06,5,2019-01-01,2019-01-06
2019-01-06T04:00:00Z,3.55,R,-3,R,2019-01-06,4,2019-01-01,2019-01-06
2019-01-06T03:00:00Z,3.64,R,-3,R,2019-01-06,3,2019-01-01,2019-01-06
2019-01-06T02:00:00Z,3.45,R,-2,R,2019-01-06,2,2019-01-01,2019-01-06
2019-01-06T01:00:00Z,4.64,R,-2,R,2019-01-06,1,2019-01-01,2019-01-06
2019-01-06T00:00:00Z,3.45,R,-1,R,2019-01-06,0,2019-01-01,2019-01-06
2019-01-05T23:00:00Z,3.45,R,-2,R,2019-01-05,23,2019-01-01,2018-12-30
2019-01-05T22:00:00Z,3.4,R,-1,R,2019-01-05,22,2019-01-01,2018-12-30
2019-01-05T21:00:00Z,5.66,R,-1,R,2019-01-05,21,2019-01-01,2018-12-30
2019-01-05T20:00:00Z,10.13,R,-2,R,2019-01-05,20,2019-01-01,2018-12-30
2019-01-05T19:00:00Z,4.18,R,-1,R,2019-01-05,19,2019-01-01,2018-12-30
2019-01-05T18:00:00Z,4.83,R,-1,R,2019-01-05,18,2019-01-01,2018-12-30
2019-01-05T17:00:00Z,3.31,R,0,R,2019-01-05,17,2019-01-01,2018-12-30
2019-01-05T16:00:00Z,2.99,R,0,R,2019-01-05,16,2019-01-01,2018-12-30
2019-01-05T15:00:00Z,2.36,R,1,R,2019-01-05,15,2019-01-01,2018-12-30
2019-01-05T14:00:00Z,3.24,R,1,R,2019-01-05,14,2019-01-01,2018-12-30
2019-01-05T13:00:00Z,2.8,R,1,R,2019-01-05,13,2019-01-01,2018-12-30
2019-01-05T12:00:00Z,3.9,R,1,R,2019-01-05,12,2019-01-01,2018-12-30
2019-01-05T11:00:00Z,4.16,R,1,R,2019-01-05,11,2019-01-01,2018-12-30
2019-01-05T10:00:00Z,4.13,R,0,R,2019-01-05,10,2019-01-01,2018-12-30
2019-01-05T09:00:00Z,4.31,R,0,R,2019-01-05,9,2019-01-01,2018-12-30
2019-01-05T08:00:00Z,8.07,R,0,R,2019-01-05,8,2019-01-01,2018-12-30
2019-01-05T07:00:00Z,9.18,R,0,R,2019-01-05,7,2019-01-01,2018-12-30
2019-01-05T06:00:00Z,3.49,R,0,R,2019-01-05,6,2019-01-01,2018-12-30
2019-01-05T05:00:00Z,3.52,R,0,R,2019-01-05,5,2019-01-01,2018-12-30
2019-01-05T04:00:00Z,3.5,R,0,R,2019-01-05,4,2019-01-01,2018-12-30
2019-01-05T03:00:00Z,3.55,R,0,R,2019-01-05,3,2019-01-01,2018-12-30
2019-01-05T02:00:00Z,3.5,R,0,R,2019-01-05,2,2019-01-01,2018-12-30
2019-01-05T01:00:00Z,3.46,R,0,R,2019-01-05,1,2019-01-01,2018-12-30
2019-01-05T00:00:00Z,4.09,R,0,R,2019-01-05,0,2019-01-01,2018-12-30
2019-01-04T23:00:00Z,3.58,R,0,R,2019-01-04,23,2019-01-01,2018-12-30
2019-01-04T22:00:00Z,3.48,R,1,R,2019-01-04,22,2019-01-01,2018-12-30
2019-01-04T21:00:00Z,3.53,R,1,R,2019-01-04,21,2019-01-01,2018-12-30
2019-01-04T20:00:00Z,3.36,R,1,R,2019-01-04,20,2019-01-01,2018-12-30
2019-01-04T19:00:00Z,4.65,R,1,R,2019-01-04,19,2019-01-01,2018-12-30
2019-01-04T18:00:00Z,5.96,R,1,R,2019-01-04,18,2019-01-01,2018-12-30
2019-01-04T17:00:00Z,7.06,R,1,R,2019-01-04,17,2019-01-01,2018-12-30
2019-01-04T16:00:00Z,4.6,R,1,R,2019-01-04,16,2019-01-01,2018-12-30
2019-01-04T15:00:00Z,3.34,R,1,R,2019-01-04,15,2019-01-01,2018-12-30
2019-01-04T14:00:00Z,4.32,R,1,R,2019-01-04,14,2019-01-01,2018-12-30
2019-01-04T13:00:00Z,4.12,R,0,R,2019-01-04,13,2019-01-01,2018-12-30
2019-01-04T12:00:00Z,2.73,R,0,R,2019-01-04,12,2019-01-01,2018-12-30
2019-01-04T11:00:00Z,5.06,R,-2,R,2019-01-04,11,2019-01-01,2018-12-30
2019-01-04T10:00:00Z,6.05,R,-5,R,2019-01-04,10,2019-01-01,2018-12-30
2019-01-04T09:00:00Z,5.65,R,-6,R,2019-01-04,9,2019-01-01,2018-12-30
2019-01-04T08:00:00Z,8.48,R,-6,R,2019-01-04,8,2019-01-01,2018-12-30
2019-01-04T07:00:00Z,4.84,R,-7,R,2019-01-04,7,2019-01-01,2018-12-30
2019-01-04T06:00:00Z,4.94,R,-8,R,2019-01-04,6,2019-01-01,2018-12-30
2019-01-04T05:00:00Z,4.36,R,-8,R,2019-01-04,5,2019-01-01,2018-12-30
